405,0,0,0,0,0,0,0,0,17.108
766,0,0,100,100,100,135,17139,,17.139
c0,0,,0,,1,2,0,,17.139
500,28,,0,,4.5,,0,2,17.139
405,0,0,0,0,0,0,0,0,17.139
387,-0.4,,48,15,0,0,0,0,17.139
405,0,0,0,0,0,0,0,0,17.139
5,222.4,,0,,0,,137.6,,17.139
a6,248,255,250,255,252,255,0,0,17.139
a7,0,,0,,0,,0,,17.139
aa,7,12,9,0,0,16,192,0,17.139
ab,0,0,0,0,0,1,0,0,17.139
405,0,0,0,0,0,0,0,0,17.139
766,0,0,100,100,100,135,17170,,17.17
c0,0,,0,,1,2,0,,17.17
500,28,,0,,4.4,,0,2,17.17
405,0,0,0,0,0,0,0,0,17.17
405,0,0,0,0,0,0,0,0,17.17
766,0,0,100,100,100,135,17201,,17.201
c0,0,,0,,1,2,0,,17.201
500,28,,0,,4.5,,0,2,17.201
405,0,0,0,0,0,0,0,0,17.201
387,-0.5,,48,15,0,0,0,0,17.201
405,0,0,0,0,0,0,0,0,17.201
5,222.4,,0,,0,,137.6,,17.201
a6,252,255,254,255,252,255,0,0,17.201
a7,0.1,,0,,0,,0,,17.201
aa,7,12,9,0,0,16,192,0,17.201
ab,0,0,0,0,0,1,0,0,17.201
405,0,0,0,0,0,0,0,0,17.201
405,0,0,0,0,0,0,0,0,17.201
766,0,0,100,100,100,135,17237,,17.237
c0,0,,0,,1,2,0,,17.237
500,28,,0,,4.4,,0,2,17.237
405,0,0,0,0,0,0,0,0,17.237
387,-0.4,,48,15,0,0,0,0,17.237
405,0,0,0,0,0,0,0,0,17.237
405,0,0,0,0,0,0,0,0,17.237
766,0,0,100,100,100,135,17268,,17.268
c0,0,,0,,1,2,0,,17.268
500,28,,0,,4.4,,0,2,17.268
5,222.4,,0,,0,,137.6,,17.268
a6,0,0,254,255,0,0,0,0,17.268
a7,0,,0,,0,,0,,17.268
aa,7,12,9,0,0,16,192,0,17.268
405,0,0,0,0,0,0,0,0,17.268
405,0,0,0,0,0,0,0,0,17.268
766,0,0,100,100,100,135,17299,,17.299
c0,0,,0,,1,2,0,,17.299
500,28,,0,,4.4,,0,2,17.299
405,0,0,0,0,0,0,0,0,17.299
387,-0.2,,48,15,0,0,0,0,17.299
405,0,0,0,0,0,0,0,0,17.299
5,222.4,,0,,0,,137.6,,17.299
a6,0,0,250,255,3,0,0,0,17.299
a7,0,,0,,0,,0,,17.299
aa,7,12,9,0,0,16,192,0,17.299
ab,0,0,0,0,0,1,0,0,17.299
405,0,0,0,0,0,0,0,0,17.299
766,0,0,100,100,100,135,17330,,17.33
c0,0,,0,,1,2,0,,17.33
500,28,,0,,4.5,,0,2,17.33
405,0,0,0,0,0,0,0,0,17.33
405,0,0,0,0,0,0,0,0,17.33
387,-0.7,,48,15,0,0,0,0,17.33
405,0,0,0,0,0,0,0,0,17.33
405,0,0,0,0,0,0,0,0,17.33
c0,0,,0,,1,2,0,,17.33
500,28,,0,,4.5,,0,2,17.33
766,0,0,100,100,100,135,17366,,17.366
5,222.4,,0,,0,,137.6,,17.366
a6,0,0,255,255,7,0,0,0,17.366
a7,0.1,,0,,0.1,,-0.2,,17.366
aa,7,12,9,0,0,16,192,0,17.366
ab,0,0,0,0,0,1,0,0,17.366
405,0,0,0,0,0,0,0,0,17.366
405,0,0,0,0,0,0,0,0,17.366
766,0,0,100,100,100,135,17397,,17.397
c0,0,,0,,1,2,0,,17.397
500,28,,0,,4.5,,0,5,17.397
405,0,0,0,0,0,0,0,0,17.397
387,-0.2,,48,15,0,0,0,0,17.397
400,15.8,,17.9,,176,,176,,17.397
402,14.45,,14.2,,0,0,0,0,17.397
405,0,0,0,0,0,0,0,0,17.397
405,0,0,0,0,0,0,0,0,17.397
5,222.4,,0,,0,,137.6,,17.397
a6,7,0,255,255,2,0,0,0,17.397
a7,0,,0,,0,,0.1,,17.397
aa,7,12,9,0,0,16,192,0,17.397
ab,0,0,0,0,0,1,0,0,17.397
766,0,0,100,100,100,135,17428,,17.428
c0,0,,0,,1,2,0,,17.428
500,28,,0,,4.6,,0,2,17.428
405,0,0,0,0,0,0,0,0,17.428
405,0,0,0,0,0,0,0,0,17.428
380,22,95,0,,490.53,,0,,17.428
387,-0.9,,48,15,0,0,0,0,17.428
405,0,0,0,0,0,0,0,0,17.428
766,0,0,100,100,100,135,17459,,17.459
c0,0,,0,,1,2,0,,17.459
500,28,,0,,4.5,,0,2,17.459
405,0,0,0,0,0,0,0,0,17.459
5,222.4,,0,,0,,137.6,,17.459
a6,0,0,6,0,252,255,0,0,17.459
a7,0,,0,,0,,0,,17.459
aa,7,12,9,0,0,16,192,0,17.459
ab,0,0,0,0,0,1,0,0,17.459
405,0,0,0,0,0,0,0,0,17.459
405,0,0,0,0,0,0,0,0,17.459
405,0,0,0,0,0,0,0,0,17.459
766,0,0,100,100,100,135,17500,,17.5
c0,0,,0,,1,2,0,,17.5
500,28,,0,,4.5,,0,2,17.5
387,-0.5,,48,15,0,0,0,0,17.5
405,0,0,0,0,0,0,0,0,17.5
405,0,0,0,0,0,0,0,0,17.5
5,222.4,,0,,0,,137.6,,17.5
a6,0,0,255,255,0,0,0,0,17.5
a7,0,,0,,0,,0,,17.5
aa,7,12,9,0,0,16,192,0,17.5
ab,0,0,0,0,0,1,0,0,17.5
766,0,0,100,100,100,135,17531,,17.531
c0,0,,0,,1,2,0,,17.531
500,28,,0,,4.5,,0,2,17.531
405,0,0,0,0,0,0,0,0,17.531
405,0,0,0,0,0,0,0,0,17.531
405,0,0,0,0,0,0,0,0,17.531
387,-0.5,,48,15,0,0,0,0,17.531
766,0,0,100,100,100,135,17562,,17.562
c0,0,,0,,1,2,0,,17.562
500,28,,0,,4.5,,0,2,17.562
405,0,0,0,0,0,0,0,0,17.562
5,222.4,,0,,0,,137.6,,17.562
a6,253,255,5,0,0,0,0,0,17.562
a7,0,,0,,0,,0,,17.562
aa,7,12,9,8,0,16,192,0,17.562
ab,0,0,0,0,0,1,0,0,17.562
405,0,0,0,0,0,0,0,0,17.562
405,0,0,0,0,0,0,0,0,17.562
405,0,0,0,0,0,0,0,0,17.562
766,0,0,100,100,100,135,17598,,17.598
c0,0,,0,,1,2,0,,17.598
500,28,,0,,4.5,,0,3,17.598
387,-0.5,,48,15,0,0,0,0,17.598
405,0,0,0,0,0,0,0,0,17.598
405,0,0,0,0,0,0,0,0,17.598
5,222.4,,0,,0,,137.6,,17.598
a6,12,0,2,0,7,0,0,0,17.598
a7,0.1,,0,,0,,0,,17.598
aa,7,12,9,8,0,16,192,0,17.598
ab,0,0,0,0,0,1,0,0,17.598
766,0,0,100,100,100,135,17629,,17.629
c0,0,,0,,1,2,0,,17.629
500,28,,0,,4.5,,0,3,17.629
405,0,0,0,0,0,0,0,0,17.629
405,0,0,0,0,0,0,0,0,17.629
405,0,0,0,0,0,0,0,0,17.629
387,-0.5,,48,15,0,0,0,0,17.629
766,0,0,100,100,100,135,17660,,17.66
c0,0,,0,,1,2,0,,17.66
500,28,,0,,4.5,,0,3,17.66
405,0,0,0,0,0,0,0,0,17.66
405,0,0,0,0,0,0,0,0,17.66
5,222.4,,0,,0,,137.6,,17.66
a6,4,0,255,255,3,0,0,0,17.66
a7,0,,0,,-0.1,,0,,17.66
aa,7,12,9,8,0,16,192,0,17.66
ab,0,0,0,0,0,1,0,0,17.66
405,0,0,0,0,0,0,0,0,17.66
766,0,0,100,100,100,135,17691,,17.691
c0,0,,0,,1,2,0,,17.691
500,28,,0,,4.6,,0,2,17.691
405,0,0,0,0,0,0,0,0,17.691
387,-0.4,,48,15,0,0,0,0,17.691
405,0,0,0,0,0,0,0,0,17.691
405,0,0,0,0,0,0,0,0,17.691
766,0,0,100,100,100,135,17727,,17.727
c0,0,,0,,1,2,0,,17.727
5,222.4,,0,,0,,137.6,,17.727
a6,7,0,5,0,6,0,0,0,17.727
a7,0,,0,,0,,0,,17.727
aa,7,12,9,8,0,16,192,0,17.727
405,0,0,0,0,0,0,0,0,17.727
405,0,0,0,0,0,0,0,0,17.727
a0,26.7,,27,,27,,33.5,,17.727
a2,26.9,,26.9,,20.9,,0,,17.727
a9,149,0,253,0,252,1,140,4,17.727
405,0,0,0,0,0,0,0,0,17.727
387,-0.5,,48,15,0,0,0,0,17.727
766,0,0,100,100,100,135,17758,,17.758
c0,0,,0,,1,2,0,,17.758
500,28,,0,,4.6,,0,2,17.758
405,0,0,0,0,0,0,0,0,17.758
405,0,0,0,0,0,0,0,0,17.758
5,222.4,,0,,0,,137.6,,17.758
a6,3,0,1,0,2,0,0,0,17.758
a7,0,,0,,0,,-0.1,,17.758
aa,7,12,9,8,0,16,192,0,17.758
ab,0,0,0,0,0,1,0,0,17.758
405,0,0,0,0,0,0,0,0,17.758
766,0,0,100,100,100,135,17789,,17.789
c0,0,,0,,1,2,0,,17.789
500,28,,0,,4.5,,0,2,17.789
405,0,0,0,0,0,0,0,0,17.789
387,-0.5,,48,15,0,0,0,0,17.789
405,0,0,0,0,0,0,0,0,17.789
405,0,0,0,0,0,0,0,0,17.789
766,0,0,100,100,100,135,17820,,17.82
c0,0,,0,,1,2,0,,17.82
500,28,,0,,4.4,,0,3,17.82
405,0,0,0,0,0,0,0,0,17.82
5,222.4,,0,,0,,137.6,,17.82
a6,3,0,5,0,2,0,0,0,17.82
a7,0,,0,,-0.1,,0,,17.82
aa,7,12,9,8,0,16,192,0,17.82
ab,0,0,0,0,0,1,0,0,17.82
405,0,0,0,0,0,0,0,0,17.82
405,0,0,0,0,0,0,0,0,17.82
387,-0.4,,48,15,0,0,0,0,17.82
766,0,0,100,100,100,135,17857,,17.857
c0,0,,0,,1,2,0,,17.857
500,28,,0,,4.5,,0,2,17.857
405,0,0,0,0,0,0,0,0,17.857
405,0,0,0,0,0,0,0,0,17.857
5,222.4,,0,,0,,137.6,,17.857
a6,3,0,254,255,255,255,0,0,17.857
a7,0,,0,,-0.1,,0,,17.857
aa,7,12,9,8,0,16,192,0,17.857
ab,0,0,0,0,0,1,0,0,17.857
405,0,0,0,0,0,0,0,0,17.857
766,0,0,100,100,100,135,17887,,17.887
c0,0,,0,,1,2,0,,17.887
500,28,,0,,4.5,,0,3,17.887
405,0,0,0,0,0,0,0,0,17.887
387,-0.5,,48,15,0,0,0,0,17.887
405,0,0,0,0,0,0,0,0,17.887
405,0,0,0,0,0,0,0,0,17.887
766,0,0,100,100,100,135,17918,,17.918
c0,0,,0,,1,2,0,,17.918
500,28,,0,,4.5,,0,2,17.918
405,0,0,0,0,0,0,0,0,17.918
5,222.4,,0,,0,,137.6,,17.918
a6,249,255,250,255,2,0,0,0,17.918
a7,0,,0,,0,,0,,17.918
aa,7,12,9,8,0,16,192,0,17.918
ab,0,0,0,0,0,1,0,0,17.918
405,0,0,0,0,0,0,0,0,17.918
766,0,0,100,100,100,135,17949,,17.949
c0,0,,0,,1,2,0,,17.949
500,28,,0,,4.5,,0,2,17.949
405,0,0,0,0,0,0,0,0,17.949
387,-0.5,,48,15,0,0,0,0,17.949
405,0,0,0,0,0,0,0,0,17.949
400,16.3,,18.6,,176,,176,,17.949
402,14.42,,14.21,,0,0,0,0,17.949
405,0,0,0,0,0,0,0,0,17.949
405,0,0,0,0,0,0,0,0,17.949
5,222.4,,0,,0,,137.6,,17.949
a6,252,255,254,255,255,255,0,0,17.949
a7,0,,0,,0,,0,,17.949
aa,7,12,9,8,0,16,192,0,17.949
ab,0,0,0,0,0,1,0,0,17.949
766,0,0,100,100,100,135,17986,,17.986
c0,0,,0,,1,2,0,,17.986
500,28,,0,,4.7,,0,2,17.986
405,0,0,0,0,0,0,0,0,17.986
387,-0.2,,48,15,0,0,0,0,17.986
405,0,0,0,0,0,0,0,0,17.986
405,0,0,0,0,0,0,0,0,17.986
766,0,0,100,100,100,135,18016,,18.016
c0,0,,0,,1,2,0,,18.016
500,28,,0,,4.5,,0,3,18.016
405,0,0,0,0,0,0,0,0,18.016
5,222.4,,0,,0,,137.6,,18.016
a6,3,0,5,0,251,255,0,0,18.016
a7,0,,0,,-0.1,,0,,18.016
aa,7,12,9,8,0,16,192,0,18.016
ab,0,0,0,0,0,1,0,0,18.016
405,0,0,0,0,0,0,0,0,18.016
380,22,94,0,,490.54,,0,,18.016
766,0,0,100,100,100,135,18047,,18.047
c0,0,,0,,1,2,0,,18.047
500,28,,0,,4.7,,0,2,18.047
405,0,0,0,0,0,0,0,0,18.047
387,-0.5,,48,15,0,0,0,0,18.047
405,0,0,0,0,0,0,0,0,18.047
405,0,0,0,0,0,0,0,0,18.047
405,0,0,0,0,0,0,0,0,18.047
766,0,0,100,100,100,135,18083,,18.083
c0,0,,0,,1,2,0,,18.083
500,28,,0,,4.5,,0,4,18.083
5,222.4,,0,,0,,137.6,,18.083
a6,0,0,5,0,2,0,0,0,18.083
a7,0.1,,0,,-0.1,,0,,18.083
aa,7,12,9,0,0,16,192,0,18.083
ab,0,0,0,0,0,1,0,0,18.083
405,0,0,0,0,0,0,0,0,18.083
405,0,0,0,0,0,0,0,0,18.083
387,-0.5,,48,15,0,0,0,0,18.083
405,0,0,0,0,0,0,0,0,18.083
766,0,0,100,100,100,135,18118,,18.118
c0,0,,0,,1,2,0,,18.118
500,28,,0,,4.6,,0,3,18.118
405,0,0,0,0,0,0,0,0,18.118
5,222.4,,0,,0,,137.6,,18.118
a6,0,0,254,255,255,255,0,0,18.118
a7,0,,0,,0,,0,,18.118
aa,7,12,9,0,0,16,192,0,18.118
ab,0,0,0,0,0,1,0,0,18.118
405,0,0,0,0,0,0,0,0,18.118
405,0,0,0,0,0,0,0,0,18.118
766,0,0,100,100,100,135,18149,,18.149
c0,0,,0,,1,2,0,,18.149
500,28,,0,,4.5,,0,2,18.149
387,-0.5,,48,15,0,0,0,0,18.149
405,0,0,0,0,0,0,0,0,18.149
405,0,0,0,0,0,0,0,0,18.149
766,0,0,100,100,100,135,18180,,18.18
c0,0,,0,,1,2,0,,18.18
500,28,,0,,4.4,,0,2,18.18
405,0,0,0,0,0,0,0,0,18.18
5,222.4,,0,,0,,137.6,,18.18
a6,3,0,1,0,2,0,0,0,18.18
a7,0,,0,,0,,0,,18.18
aa,7,12,9,0,0,16,192,0,18.18
ab,0,0,0,0,0,1,0,0,18.18
405,0,0,0,0,0,0,0,0,18.18
405,0,0,0,0,0,0,0,0,18.18
387,-0.5,,48,15,0,0,0,0,18.18
766,0,0,100,100,100,135,18211,,18.211
c0,0,,0,,1,2,0,,18.211
500,28,,0,,4.5,,0,2,18.211
405,0,0,0,0,0,0,0,0,18.211
405,0,0,0,0,0,0,0,0,18.211
405,0,0,0,0,0,0,0,0,18.211
5,222.4,,0,,0,,137.6,,18.211
a6,0,0,254,255,2,0,0,0,18.211
a7,0,,0,,0,,0,,18.211
aa,7,12,9,0,0,16,192,0,18.211
ab,0,0,0,0,0,1,0,0,18.211
405,0,0,0,0,0,0,0,0,18.211
766,0,0,100,100,100,135,18247,,18.247
c0,0,,0,,1,2,0,,18.247
500,28,,0,,4.4,,0,2,18.247
387,-0.4,,48,15,0,0,0,0,18.247
405,0,0,0,0,0,0,0,0,18.247
405,0,0,0,0,0,0,0,0,18.247
766,0,0,100,100,100,135,18278,,18.278
c0,0,,0,,1,2,0,,18.278
500,28,,0,,4.6,,0,2,18.278
405,0,0,0,0,0,0,0,0,18.278
5,222.4,,0,,0,,137.6,,18.278
a6,0,0,254,255,2,0,0,0,18.278
a7,0.1,,0,,-0.1,,0,,18.278
aa,7,12,9,0,0,16,192,0,18.278
ab,0,0,0,0,0,1,0,0,18.278
405,0,0,0,0,0,0,0,0,18.278
405,0,0,0,0,0,0,0,0,18.278
387,-0.5,,48,15,0,0,0,0,18.278
766,0,0,100,100,100,135,18309,,18.309
c0,0,,0,,1,2,0,,18.309
500,28,,0,,4.4,,0,3,18.309
405,0,0,0,0,0,0,0,0,18.309
405,0,0,0,0,0,0,0,0,18.309
405,0,0,0,0,0,0,0,0,18.309
5,222.4,,0,,0,,137.6,,18.309
a6,252,255,1,0,255,255,0,0,18.309
a7,0,,0,,0,,-0.1,,18.309
aa,7,12,9,0,0,16,192,0,18.309
ab,0,0,0,0,0,1,0,0,18.309
405,0,0,0,0,0,0,0,0,18.309
387,-0.4,,48,15,0,0,0,0,18.309
405,0,0,0,0,0,0,0,0,18.309
405,0,0,0,0,0,0,0,0,18.309
766,0,0,100,100,100,135,18376,,18.376
c0,0,,0,,1,2,0,,18.376
500,28,,0,,4.5,,0,3,18.376
405,0,0,0,0,0,0,0,0,18.376
405,0,0,0,0,0,0,0,0,18.376
5,222.4,,0,,0,,137.6,,18.376
a6,0,0,1,0,255,255,0,0,18.376
a7,0,,0,,0,,0,,18.376
aa,7,12,9,0,0,16,192,0,18.376
ab,0,0,0,0,0,1,0,0,18.376
405,0,0,0,0,0,0,0,0,18.376
387,-0.7,,48,15,0,0,0,0,18.376
766,0,0,100,100,100,135,18407,,18.407
c0,0,,0,,1,2,0,,18.407
500,28,,0,,4.5,,0,3,18.407
405,0,0,0,0,0,0,0,0,18.407
405,0,0,0,0,0,0,0,0,18.407
405,0,0,0,0,0,0,0,0,18.407
766,0,0,100,100,100,135,18438,,18.438
c0,0,,0,,1,2,0,,18.438
500,28,,0,,4.6,,0,1,18.438
5,222.4,,0,,0,,137.6,,18.438
a6,0,0,250,255,255,255,0,0,18.438
a7,0.1,,0,,0,,0,,18.438
aa,7,12,9,0,0,16,192,0,18.438
ab,0,0,0,0,0,1,0,0,18.438
405,0,0,0,0,0,0,0,0,18.438
387,-0.5,,48,15,0,0,0,0,18.438
405,0,0,0,0,0,0,0,0,18.438
405,0,0,0,0,0,0,0,0,18.438
766,0,0,100,100,100,135,18469,,18.469
c0,0,,0,,1,2,0,,18.469
500,28,,0,,4.6,,0,3,18.469
405,0,0,0,0,0,0,0,0,18.469
405,0,0,0,0,0,0,0,0,18.469
5,222.4,,0,,0,,137.6,,18.469
a6,0,0,254,255,255,255,0,0,18.469
a7,0,,0,,0,,0,,18.469
aa,7,12,9,0,0,16,192,0,18.469
ab,0,0,0,0,0,1,0,0,18.469
405,0,0,0,0,0,0,0,0,18.469
387,-0.4,,48,15,0,0,0,0,18.469
766,0,0,100,100,100,135,18506,,18.506
c0,0,,0,,1,2,0,,18.506
500,28,,0,,4.5,,0,2,18.506
405,0,0,0,0,0,0,0,0,18.506
405,0,0,0,0,0,0,0,0,18.506
400,16.2,,18.2,,176,,176,,18.506
402,14.44,,14.22,,0,0,0,0,18.506
405,0,0,0,0,0,0,0,0,18.506
766,0,0,100,100,100,135,18536,,18.536
c0,0,,0,,1,2,0,,18.536
500,28,,0,,4.5,,0,3,18.536
405,0,0,0,0,0,0,0,0,18.536
5,222.4,,0,,0,,137.6,,18.536
a6,3,0,1,0,255,255,0,0,18.536
a7,0,,0,,-0.1,,-0.1,,18.536
aa,7,12,9,0,0,16,192,0,18.536
ab,0,0,0,0,0,1,0,0,18.536
387,-0.7,,48,15,0,0,0,0,18.536
405,0,0,0,0,0,0,0,0,18.536
405,0,0,0,0,0,0,0,0,18.536
766,0,0,100,100,100,135,18567,,18.567
c0,0,,0,,1,2,0,,18.567
500,28,,0,,4.5,,0,3,18.567
405,0,0,0,0,0,0,0,0,18.567
405,0,0,0,0,0,0,0,0,18.567
5,222.4,,0,,0,,137.6,,18.567
a6,3,0,1,0,255,255,0,0,18.567
a7,0,,0,,0,,0,,18.567
aa,7,12,9,8,0,16,192,0,18.567
ab,0,0,0,0,0,1,0,0,18.567
766,0,0,100,100,100,135,18598,,18.598
c0,0,,0,,1,2,0,,18.598
500,28,,0,,4.4,,0,2,18.598
405,0,0,0,0,0,0,0,0,18.598
387,-0.5,,48,15,0,0,0,0,18.598
405,0,0,0,0,0,0,0,0,18.598
405,0,0,0,0,0,0,0,0,18.598
405,0,0,0,0,0,0,0,0,18.598
766,0,0,100,100,100,135,18634,,18.634
c0,0,,0,,1,2,0,,18.634
500,28,,0,,4.5,,0,3,18.634
380,22,94,0,,490.54,,0,,18.634
405,0,0,0,0,0,0,0,0,18.634
5,222.4,,0,,0,,137.6,,18.634
a6,0,0,4,0,2,0,0,0,18.634
a7,0,,0,,-0.1,,0,,18.634
aa,7,12,9,8,0,16,192,0,18.634
ab,0,0,0,0,0,1,0,0,18.634
405,0,0,0,0,0,0,0,0,18.634
387,-0.5,,48,15,0,0,0,0,18.634
405,0,0,0,0,0,0,0,0,18.634
766,0,0,100,100,100,135,18665,,18.665
c0,0,,0,,1,2,0,,18.665
500,28,,0,,4.5,,0,2,18.665
405,0,0,0,0,0,0,0,0,18.665
405,0,0,0,0,0,0,0,0,18.665
766,0,0,100,100,100,135,18696,,18.696
c0,0,,0,,1,2,0,,18.696
500,28,,0,,4.5,,0,3,18.696
5,222.4,,0,,0,,137.6,,18.696
a6,3,0,254,255,2,0,0,0,18.696
a7,0,,0,,0,,0,,18.696
aa,7,12,9,8,0,16,192,0,18.696
405,0,0,0,0,0,0,0,0,18.696
387,-0.5,,48,15,0,0,0,0,18.696
405,0,0,0,0,0,0,0,0,18.696
405,0,0,0,0,0,0,0,0,18.696
766,0,0,100,100,100,135,18727,,18.727
c0,0,,0,,1,2,0,,18.727
500,28,,0,,4.5,,0,2,18.727
405,0,0,0,0,0,0,0,0,18.727
405,0,0,0,0,0,0,0,0,18.727
5,222.4,,0,,0,,137.6,,18.727
a0,26.7,,27.1,,27,,33.6,,18.727
a2,26.9,,26.9,,20.9,,0,,18.727
a6,0,0,254,255,6,0,0,0,18.727
a7,0,,0,,0,,0,,18.727
a9,149,0,253,0,251,1,141,4,18.727
ab,0,0,0,0,0,1,0,0,18.727
405,0,0,0,0,0,0,0,0,18.727
387,-0.5,,48,15,0,0,0,0,18.727
766,0,0,100,100,100,135,18763,,18.763
c0,0,,0,,1,2,0,,18.763
405,0,0,0,0,0,0,0,0,18.763
405,0,0,0,0,0,0,0,0,18.763
405,0,0,0,0,0,0,0,0,18.763
766,0,0,100,100,100,135,18794,,18.794
c0,0,,0,,1,2,0,,18.794
500,28,,0,,4.5,,0,2,18.794
405,0,0,0,0,0,0,0,0,18.794
5,222.4,,0,,0,,137.6,,18.794
a6,4,0,1,0,6,0,0,0,18.794
a7,0,,0,,0,,-0.1,,18.794
aa,7,12,9,8,0,16,192,0,18.794
ab,0,0,0,0,0,1,0,0,18.794
387,-0.5,,48,15,0,0,0,0,18.794
405,0,0,0,0,0,0,0,0,18.794
405,0,0,0,0,0,0,0,0,18.794
766,0,0,100,100,100,135,18825,,18.825
c0,0,,0,,1,2,0,,18.825
500,28,,0,,4.6,,0,3,18.825
405,0,0,0,0,0,0,0,0,18.825
405,0,0,0,0,0,0,0,0,18.825
5,222.4,,0,,0,,137.6,,18.825
a6,1,0,1,0,251,255,0,0,18.825
a7,0,,0,,0,,0,,18.825
aa,7,12,9,8,0,16,192,0,18.825
ab,0,0,0,0,0,1,0,0,18.825
405,0,0,0,0,0,0,0,0,18.825
387,-0.5,,48,15,0,0,0,0,18.825
766,0,0,100,100,100,135,18856,,18.856
c0,0,,0,,1,2,0,,18.856
500,28,,0,,4.4,,0,2,18.856
405,0,0,0,0,0,0,0,0,18.856
405,0,0,0,0,0,0,0,0,18.856
405,0,0,0,0,0,0,0,0,18.856
766,0,0,100,100,100,135,18892,,18.892
c0,0,,0,,1,2,0,,18.892
500,28,,0,,4.4,,0,4,18.892
405,0,0,0,0,0,0,0,0,18.892
5,222.4,,0,,0,,137.6,,18.892
a6,253,255,5,0,2,0,0,0,18.892
a7,0,,0,,0,,0,,18.892
aa,7,12,9,8,0,16,192,0,18.892
ab,0,0,0,0,0,1,0,0,18.892
387,-0.5,,48,15,0,0,0,0,18.892
405,0,0,0,0,0,0,0,0,18.892
405,0,0,0,0,0,0,0,0,18.892
766,0,0,100,100,100,135,18923,,18.923
c0,0,,0,,1,2,0,,18.923
500,28,,0,,4.5,,0,2,18.923
405,0,0,0,0,0,0,0,0,18.923
405,0,0,0,0,0,0,0,0,18.923
405,0,0,0,0,0,0,0,0,18.923
5,222.4,,0,,0,,137.6,,18.923
a6,249,255,254,255,0,0,0,0,18.923
a7,0.1,,0,,0,,0,,18.923
aa,7,12,9,8,0,16,192,0,18.923
ab,0,0,0,0,0,1,0,0,18.923
387,-0.5,,48,15,0,0,0,0,18.923
766,0,0,100,100,100,135,18954,,18.954
c0,0,,0,,1,2,0,,18.954
500,28,,0,,4.5,,0,2,18.954
405,0,0,0,0,0,0,0,0,18.954
405,0,0,0,0,0,0,0,0,18.954
405,0,0,0,0,0,0,0,0,18.954
766,0,0,100,100,100,135,18985,,18.985
c0,0,,0,,1,2,0,,18.985
500,28,,0,,4.5,,0,3,18.985
405,0,0,0,0,0,0,0,0,18.985
5,222.4,,0,,0,,137.6,,18.985
a6,8,0,5,0,2,0,0,0,18.985
a7,0,,0,,0,,0,,18.985
aa,7,12,9,8,0,16,192,0,18.985
